#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Total_Site_Energy_GJ,EUI_MJ_m2,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,P8_PV_kW,P9_BESS_kWh,Net_EUI_kWh_m2,LCE_tCO2_m2,LCC_USD_m2
238,LHS-000238,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,1.5,0.13,0.17,3.65,25.5,4.6,EnergyPlus Completed Successfully,7824367,17,0,2,31.13,1_Baseline,1872.16,375.77,135120.13,9343.84,30,150,95.34803849413443,4.141084262946607,1379.2820385172517
239,LHS-000239,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.23,2.86184304,0.219,0.2409,3.65,24.5,6.66362,EnergyPlus Completed Successfully,6831712,0,0,2,6.41,1_Baseline,2026.18,406.68,155608.19,9344.15,0,60,112.96666666666667,4.883957,1634.148921627623
240,LHS-000240,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.193887387,0.3,1.6,0.19,0.27,4.15,24.0,5.3,EnergyPlus Completed Successfully,7135911,10,0,2,16.94,1_Baseline,1885.92,378.53,141505.38,9347.4,120,90,69.01715397653774,3.01375905178643,998.3857280427866
241,LHS-000241,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.37,1.5,0.15,0.2,3.65,24.5,4.0,EnergyPlus Completed Successfully,6641035,16,0,2,10.2,1_Baseline,1876.17,376.58,141968.57,9345.7,120,150,68.47548730987108,2.992872051786431,990.5501069225598
242,LHS-000242,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.568887387,0.3,1.5,0.17,0.24,4.4,24.0,5.3,EnergyPlus Completed Successfully,7115633,0,0,1,50.97,1_Baseline,1807.9,362.87,132408.81,9347.77,30,30,91.7647051608011,3.9836632629466076,1327.4463911065202
243,LHS-000243,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.37,1.6,0.19,0.27,4.4,25.0,6.66362,EnergyPlus Completed Successfully,7633912,13,0,1,56.01,1_Baseline,1906.45,382.65,141962.02,9344.06,30,30,97.25914960524554,4.211640262946608,1406.9277171363083
244,LHS-000244,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.23,1.5,0.17,0.24,4.4,25.0,4.6,EnergyPlus Completed Successfully,7278358,18,0,1,52.65,1_Baseline,1781.07,357.49,131142.24,9342.71,90,0,72.20522659351442,3.145505788839823,1044.5036279758315
245,LHS-000245,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.3,1.5,0.17,0.24,3.9,24.5,6.66362,EnergyPlus Completed Successfully,6668634,0,0,1,28.8,1_Baseline,1938.16,389.02,144468.09,9345.46,30,150,99.02859404968999,4.291638262946607,1432.5240794623828
246,LHS-000246,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.193887387,0.3,1.5,0.17,0.24,3.9,25.5,6.66362,EnergyPlus Completed Successfully,7902234,16,0,1,38.72,1_Baseline,1948.36,391.07,141371.96,9342.24,60,90,90.56552143271331,3.9285285258932148,1310.0992846200518
247,LHS-000247,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.568887387,0.23,1.5,0.17,0.24,4.15,24.5,5.3,EnergyPlus Completed Successfully,6689273,17,0,1,27.88,1_Baseline,1858.36,373.0,139836.33,9345.66,150,150,58.448525804005534,2.5623613147330393,845.5024675125994
248,LHS-000248,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.45,1.5,0.17,0.24,3.65,25.5,5.3,EnergyPlus Completed Successfully,7898648,10,0,1,31.3,1_Baseline,1931.34,387.65,139420.54,9342.55,30,60,98.64803849413443,4.281556262946608,1427.0190533420187
249,LHS-000249,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.943887387,0.3,2.86184304,0.219,0.2409,3.9,24.0,4.0,EnergyPlus Completed Successfully,7160151,0,0,1,21.3,1_Baseline,1882.27,377.8,144245.25,9346.72,30,150,95.91192738302333,4.161490262946608,1387.4391210167705
0,LHS-000000,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.19388738734588,0.37,2.86184304,0.219,0.2409,3.65,26.0,6.66362,EnergyPlus Completed Successfully,9083162,0,0,1,44.0,2,2250.05,451.62,155235.76,9345.34,0,90,125.45,5.423808,1814.7298514445438
1,LHS-000001,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.13,0.17,3.9,24.0,4.6,EnergyPlus Completed Successfully,7487752,17,0,1,37.56,2,2008.09,403.05,152452.24,9348.85,0,90,111.95833333333333,4.852171,1619.5626115422776
2,LHS-000002,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.23,1.5,0.17,0.24,3.39928881549157,25.0,4.6,EnergyPlus Completed Successfully,7672931,0,0,1,36.89,2,2132.45,428.02,152640.77,9344.7,30,30,109.86192738302331,4.764558262946607,1589.236501866921
3,LHS-000003,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.37,1.5,0.13,0.17,4.15,26.0,6.66362,EnergyPlus Completed Successfully,8708183,10,0,2,0.1,2,2023.17,406.08,138353.32,9343.42,90,60,85.70244881573664,3.722687788839823,1239.751233222921
4,LHS-000004,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.45,1.5,0.17,0.24,3.65,24.5,6.66362,EnergyPlus Completed Successfully,7078317,13,0,1,38.78,2,2173.78,436.31,164683.67,9346.83,60,30,103.13218809937999,4.469146525893215,1491.8856946093151
5,LHS-000005,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.23,2.86184304,0.219,0.2409,3.39928881549157,24.0,6.0,EnergyPlus Completed Successfully,7555911,15,0,1,44.62,2,2271.41,455.91,178136.8,9349.31,30,0,117.60914960524555,5.094590262946607,1701.305975222371
6,LHS-000006,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.3,1.5,0.17,0.24,3.39928881549157,25.0,6.66362,EnergyPlus Completed Successfully,7818966,10,0,1,47.0,2,2236.12,448.82,164425.99,9345.71,150,30,79.50963691511663,3.4603383147330384,1150.1674897359846
7,LHS-000007,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.37,1.6,0.19,0.27,3.65,25.0,6.0,EnergyPlus Completed Successfully,7953118,0,0,1,50.76,2,2181.54,437.87,159573.61,9347.11,90,60,94.53300437129221,4.110388788839823,1367.4919488188243
8,LHS-000008,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.19388738734588,0.23,1.5,0.15,0.2,3.65,25.0,4.0,EnergyPlus Completed Successfully,7864955,0,0,1,26.44,2,2109.95,423.5,150018.25,9346.02,60,0,99.57385476604665,4.323468525893215,1440.4116912502864
9,LHS-000009,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.6,0.19,0.27,3.65,24.5,4.0,EnergyPlus Completed Successfully,7266474,0,0,1,26.04,2,2088.54,419.2,154384.62,9348.66,60,60,98.37941032160221,4.274000525893215,1423.1331421133755
10,LHS-000010,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.56888738734588,0.3,2.86184304,0.219,0.2409,4.15,24.0,4.0,EnergyPlus Completed Successfully,7550391,0,0,1,32.56,2,1989.02,399.23,151993.31,9348.95,150,120,65.73463691511665,2.8734643147330394,950.9016172477534
11,LHS-000011,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.23,2.86184304,0.219,0.2409,4.15,24.0,6.66362,EnergyPlus Completed Successfully,7565991,0,0,1,24.27,2,2103.71,422.25,161545.48,9348.73,90,150,90.1941154824033,3.914462788839823,1304.7266145121866
12,LHS-000012,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.3,1.6,0.19,0.27,3.39928881549157,25.0,6.0,EnergyPlus Completed Successfully,7772529,0,0,1,41.3,2,2221.57,445.9,161643.52,9346.3,120,60,87.73104286542664,3.8211760517864315,1269.0963920785223
13,LHS-000013,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.45,1.5,0.15,0.2,3.9,26.0,6.0,EnergyPlus Completed Successfully,8824237,9,0,2,4.98,2,2064.97,414.47,140274.11,9342.9,0,0,115.13055555555556,4.986923000000001,1665.451223436119
14,LHS-000014,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.3,2.86184304,0.219,0.2409,4.4,25.0,4.0,EnergyPlus Completed Successfully,8214842,10,0,2,2.0,2,1999.21,401.27,143613.26,9346.7,60,30,93.39885476604664,4.052743525893214,1351.0856104796997
15,LHS-000015,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.37,1.5,0.13,0.17,4.4,25.5,6.0,EnergyPlus Completed Successfully,8256638,0,0,1,37.91,2,1974.9,396.39,138425.02,9345.99,120,60,73.97826508764885,3.22588105178643,1070.1519809695822
16,LHS-000016,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.37,1.5,0.17,0.24,3.65,24.5,4.0,EnergyPlus Completed Successfully,7171316,0,0,1,30.0,2,2077.9,417.07,154086.25,9346.13,0,0,115.85277777777777,5.018435,1675.898718263088
17,LHS-000017,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.45,1.6,0.19,0.27,3.9,25.5,6.66362,EnergyPlus Completed Successfully,8326962,15,0,1,55.66,2,2132.05,427.93,151131.85,9345.0,120,90,82.73937619875997,3.5976770517864303,1196.888129755201
18,LHS-000018,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.23,1.5,0.17,0.24,4.4,26.0,4.6,EnergyPlus Completed Successfully,8819258,0,0,1,56.97,2,1914.58,384.29,127445.81,9343.68,60,150,88.68218809937999,3.8570765258932154,1282.8554327251093
19,LHS-000019,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.45,1.6,0.19,0.27,4.15,26.0,5.3,EnergyPlus Completed Successfully,8967066,12,0,1,58.66,2,2035.44,408.54,137106.98,9343.3,60,90,95.4182992104911,4.145525525893215,1380.2984133228024
20,LHS-000020,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.45,1.6,0.19,0.27,3.9,25.5,4.0,EnergyPlus Completed Successfully,8441970,15,0,2,3.02,2,2007.62,402.96,137496.08,9344.74,120,120,75.80326508764887,3.306653051786431,1096.5519967438854
21,LHS-000021,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.3,1.5,0.17,0.24,4.15,26.0,5.3,EnergyPlus Completed Successfully,8824374,11,0,1,59.08,2,1986.71,398.76,133915.58,9344.88,0,90,110.76666666666667,4.802862,1602.3242450777786
22,LHS-000022,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.3,1.5,0.15,0.2,3.9,24.5,6.66362,EnergyPlus Completed Successfully,7215592,16,0,1,43.51,2,2157.64,433.07,165002.26,9347.88,120,30,84.16715397653775,3.65780605178643,1217.5420233746706
23,LHS-000023,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.23,2.86184304,0.219,0.2409,4.4,24.5,6.0,EnergyPlus Completed Successfully,7316633,14,0,1,42.85,2,2008.78,403.19,151841.83,9347.94,60,0,93.93218809937999,4.075573525893215,1358.8006835826927
24,LHS-000024,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.6,0.19,0.27,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,7898881,0,0,1,34.32,2,2221.44,445.88,159800.36,9345.76,150,90,78.69297024844997,3.4361263147330385,1138.353784047027
25,LHS-000025,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.6,0.19,0.27,3.39928881549157,24.5,4.6,EnergyPlus Completed Successfully,7231312,10,0,1,47.56,2,2185.61,438.69,163342.17,9348.31,0,120,121.85833333333333,5.28216,1762.773656016579
26,LHS-000026,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.23,1.6,0.19,0.27,3.39928881549157,24.0,4.0,EnergyPlus Completed Successfully,7528683,10,0,1,43.19,2,2138.22,429.17,164097.47,9348.18,120,150,83.08382064320443,3.6225030517864316,1201.870781134217
27,LHS-000027,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,1.5,0.13,0.17,4.4,25.5,6.0,EnergyPlus Completed Successfully,8205738,10,0,2,0.09,2,1968.68,395.14,136955.35,9346.01,150,150,64.59852580400553,2.827589314733039,934.4669042314824
28,LHS-000028,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.3,1.5,0.15,0.2,4.4,26.0,6.0,EnergyPlus Completed Successfully,8814647,15,0,2,2.75,2,1959.94,393.39,132786.44,9345.4,150,150,64.11241469289442,2.8068583147330393,927.4349365594841
29,LHS-000029,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.37,1.6,0.19,0.27,3.39928881549157,24.0,6.0,EnergyPlus Completed Successfully,7643270,0,0,1,41.83,2,2318.27,465.31,182464.13,9348.76,30,60,120.22026071635665,5.211795262946606,1739.077687289105
30,LHS-000030,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.3,2.86184304,0.219,0.2409,4.15,24.0,4.6,EnergyPlus Completed Successfully,7570431,12,0,1,43.42,2,2032.02,407.86,156555.78,9348.3,90,0,86.1968932601811,3.7450497888398235,1246.9037489121536
31,LHS-000031,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.45,1.5,0.15,0.2,3.39928881549157,25.5,4.6,EnergyPlus Completed Successfully,8279576,0,0,1,47.22,2,2125.85,426.69,147494.84,9344.83,150,60,73.36241469289442,3.2037893147330387,1061.2432356895124
32,LHS-000032,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.5,0.13,0.17,3.65,25.0,5.3,EnergyPlus Completed Successfully,7633834,0,0,1,41.07,2,2107.78,423.06,151396.18,9344.86,120,60,81.38659842098221,3.5477310517864313,1177.3191682908396
33,LHS-000033,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.37,1.5,0.13,0.17,3.65,26.0,4.6,EnergyPlus Completed Successfully,8841906,7,0,2,6.53,2,2122.14,425.95,142874.56,9343.69,150,0,73.15685913733887,3.1930893147330393,1058.2697179310671
34,LHS-000034,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.23,1.5,0.13,0.17,3.39928881549157,25.5,4.6,EnergyPlus Completed Successfully,8103268,15,0,2,3.7,2,2096.36,420.77,143373.64,9344.22,150,60,71.71797024844997,3.1345973147330386,1037.455093621952
35,LHS-000035,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.3,2.86184304,0.219,0.2409,3.9,25.5,6.0,EnergyPlus Completed Successfully,8460742,0,0,2,1.14,2,2135.5,428.63,149333.54,9344.05,120,60,82.93382064320443,3.6096750517864313,1199.7009168240004
36,LHS-000036,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.37,1.6,0.19,0.27,3.39928881549157,26.0,6.66362,EnergyPlus Completed Successfully,8946624,13,0,2,14.14,2,2291.8,460.0,156726.33,9344.78,150,90,82.61519247067218,3.596361314733038,1195.0917174919516
37,LHS-000037,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.37,2.86184304,0.219,0.2409,3.65,25.0,4.0,EnergyPlus Completed Successfully,8202849,0,0,1,37.99,2,2179.55,437.47,156840.87,9345.71,60,90,103.45441032160221,4.490180525893216,1496.5468846090396
38,LHS-000038,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.45,1.5,0.15,0.2,3.65,24.5,5.3,EnergyPlus Completed Successfully,7061994,15,0,1,45.03,2,2125.45,426.61,160216.6,9346.16,150,60,73.3401924706722,3.202651314733039,1060.921774310221
39,LHS-000039,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.37,2.86184304,0.219,0.2409,4.15,25.5,6.0,EnergyPlus Completed Successfully,8467223,0,0,1,47.08,2,2094.31,420.36,146758.25,9343.78,120,30,80.63659842098221,3.509686051786431,1166.469846739756
40,LHS-000040,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.37,2.86184304,0.219,0.2409,3.9,25.5,6.66362,EnergyPlus Completed Successfully,8413089,13,0,2,6.54,2,2154.27,432.39,152938.44,9344.36,30,90,111.0758162719122,4.8065702629466065,1606.796329710712
41,LHS-000041,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.45,1.5,0.15,0.2,3.65,25.0,6.66362,EnergyPlus Completed Successfully,7736160,14,0,2,0.93,2,2168.99,435.35,158927.9,9345.21,150,90,75.76797024844998,3.2999803147330393,1096.0414299978022
42,LHS-000042,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,1.5,0.15,0.2,4.4,25.5,6.0,EnergyPlus Completed Successfully,8339073,9,0,2,12.4,2,1982.26,397.87,137835.52,9344.59,150,150,65.35685913733886,2.8603493147330386,945.4367737998002
43,LHS-000043,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.37,1.5,0.13,0.17,4.4,24.0,4.0,EnergyPlus Completed Successfully,7508036,12,0,1,50.02,2,1873.82,376.1,139643.19,9348.53,30,120,95.43970516080111,4.145507262946608,1380.6080667068286
44,LHS-000044,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.45,1.5,0.13,0.17,3.9,25.5,6.0,EnergyPlus Completed Successfully,8105667,16,0,2,4.77,2,2046.91,410.85,143465.92,9344.12,120,60,77.99493175431553,3.400991051786431,1128.2561252764956
45,LHS-000045,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.23,1.5,0.13,0.17,4.15,25.0,6.66362,EnergyPlus Completed Successfully,7850877,17,0,1,57.39,2,2090.26,419.55,152933.36,9346.37,90,120,89.44411548240332,3.884400788839823,1293.8772929611034
46,LHS-000046,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.81888738734588,0.45,1.5,0.17,0.24,3.65,24.5,4.0,EnergyPlus Completed Successfully,7015444,15,0,1,43.63,2,2040.5,409.56,150700.1,9346.42,0,60,113.76666666666667,4.931493,1645.7215312821118
47,LHS-000047,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,2.86184304,0.219,0.2409,3.9,25.5,4.6,EnergyPlus Completed Successfully,8466466,12,0,2,7.57,2,2082.96,418.08,142746.75,9343.19,60,30,98.06829921049109,4.255239525893216,1418.6326828032966
48,LHS-000048,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.45,1.5,0.13,0.17,3.9,24.5,5.3,EnergyPlus Completed Successfully,6977043,16,0,1,44.59,2,2021.45,405.74,151322.05,9347.29,90,120,85.6080043712922,3.727212788839823,1238.385022360932
49,LHS-000049,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.37,2.86184304,0.219,0.2409,3.39928881549157,24.5,4.0,EnergyPlus Completed Successfully,7387192,10,0,1,54.54,2,2186.37,438.84,163277.45,9347.47,120,150,85.76993175431554,3.7356400517864308,1240.72742535606
50,LHS-000050,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.23,1.5,0.13,0.17,4.15,26.0,6.0,EnergyPlus Completed Successfully,8746494,13,0,2,6.28,2,2018.92,405.23,136927.97,9343.79,60,90,94.49885476604666,4.105390525893215,1366.9979487546225
51,LHS-000051,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,1.6,0.19,0.27,3.9,25.0,5.3,EnergyPlus Completed Successfully,7902134,0,0,1,35.62,2,2084.12,418.31,149544.22,9345.8,90,90,89.09967103795887,3.876508788839823,1288.8946415820867
52,LHS-000052,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.37,1.6,0.19,0.27,4.15,25.0,4.0,EnergyPlus Completed Successfully,8022017,7,0,1,59.47,2,2017.65,404.97,143445.75,9346.4,150,30,67.32908135956109,2.9435263147330386,973.9664712119087
53,LHS-000053,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.3,1.5,0.13,0.17,4.15,24.5,4.0,EnergyPlus Completed Successfully,7006336,13,0,1,52.98,2,1918.75,385.12,141114.94,9347.27,120,90,70.84770953209332,3.093200051786431,1024.8661091619124
54,LHS-000054,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.37,1.5,0.17,0.24,3.39928881549157,26.0,4.6,EnergyPlus Completed Successfully,8970192,0,0,1,49.27,2,2228.17,447.23,151166.91,9344.13,150,30,79.06797024844997,3.4488363147330383,1143.7784448225686
55,LHS-000055,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.45,1.5,0.15,0.2,3.9,25.5,5.3,EnergyPlus Completed Successfully,8354446,15,0,2,6.62,2,2065.56,414.59,143498.84,9344.87,150,0,70.0013035817833,3.0562793147330387,1012.6222020716943
56,LHS-000056,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.23,2.86184304,0.219,0.2409,4.15,26.0,4.0,EnergyPlus Completed Successfully,8981163,0,0,1,43.79,2,1975.69,396.55,131302.31,9343.53,60,120,92.08774365493554,4.000722525893216,1332.1193891015098
57,LHS-000057,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.45,2.86184304,0.219,0.2409,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,8129033,8,0,2,2.87,2,2271.59,455.94,167148.7,9345.21,150,150,81.48741469289442,3.5523463147330387,1178.7775524929154
