#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Climate_DeltaT,Total_Site_Energy_GJ,EUI_MJ_m2,Building_Area_m2,Cooling_Elec_GJ,IntLighting_Elec_GJ,IntEquip_Elec_GJ,Fans_Elec_GJ,Pumps_Elec_GJ,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,EUI_kWh_m2
45,LHS-000045,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.23,1.5,0.13,0.17,4.15,25.0,6.66362,EnergyPlus Completed Successfully,8092326,0,0,1,44.35,3,2.665,2177.41,437.04,4982.19,965.4,234.08,705.43,102.49,0.15,2068.75,108.66,121.4
46,LHS-000046,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.81888738734588,0.45,1.5,0.17,0.24,3.65,24.5,4.0,EnergyPlus Completed Successfully,7277643,0,0,1,30.96,3,2.665,2124.07,426.33,4982.19,1000.94,141.64,705.43,106.08,0.15,2015.35,108.72,118.425
47,LHS-000047,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,2.86184304,0.219,0.2409,3.9,25.5,4.6,EnergyPlus Completed Successfully,8733190,11,0,2,3.74,3,2.665,2184.99,438.56,4982.19,1043.89,162.62,705.43,103.17,0.15,2076.39,108.6,121.822
48,LHS-000048,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.45,1.5,0.13,0.17,3.9,24.5,5.3,EnergyPlus Completed Successfully,7182724,0,0,1,34.54,3,2.665,2098.11,421.12,4982.19,933.73,188.4,705.43,100.54,0.15,1989.39,108.71,116.978
49,LHS-000049,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.37,2.86184304,0.219,0.2409,3.39928881549157,24.5,4.0,EnergyPlus Completed Successfully,7651193,0,0,1,43.81,3,2.665,2289.83,459.6,4982.19,1157.98,141.54,705.43,114.9,0.15,2181.09,108.74,127.667
50,LHS-000050,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.23,1.5,0.13,0.17,4.15,26.0,6.0,EnergyPlus Completed Successfully,8944313,12,0,2,10.15,3,2.665,2106.68,422.84,4982.19,945.71,211.85,705.43,73.84,0.15,1998.15,108.53,117.456
51,LHS-000051,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,1.6,0.19,0.27,3.9,25.0,5.3,EnergyPlus Completed Successfully,8139635,0,0,1,48.23,3,2.665,2174.56,436.47,4982.19,1008.66,186.5,705.43,104.01,0.15,2065.9,108.66,121.242
52,LHS-000052,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.37,1.6,0.19,0.27,4.15,25.0,4.0,EnergyPlus Completed Successfully,8330331,0,0,1,42.63,3,2.665,2111.24,423.76,4982.19,982.17,141.37,705.43,112.36,0.15,2002.58,108.66,117.711
53,LHS-000053,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.3,1.5,0.13,0.17,4.15,24.5,4.0,EnergyPlus Completed Successfully,7205657,15,0,1,50.0,3,2.665,1995.67,400.56,4982.19,870.03,142.8,705.43,107.45,0.15,1886.96,108.72,111.267
54,LHS-000054,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.37,1.5,0.17,0.24,3.39928881549157,26.0,4.6,EnergyPlus Completed Successfully,9123162,12,0,2,13.18,3,2.665,2342.43,470.16,4982.19,1218.08,162.74,705.43,86.38,0.15,2233.91,108.53,130.6
55,LHS-000055,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.45,1.5,0.15,0.2,3.9,25.5,5.3,EnergyPlus Completed Successfully,8577339,13,0,2,7.7,3,2.665,2158.23,433.19,4982.19,1005.94,187.53,705.43,89.44,0.15,2049.63,108.59,120.331
56,LHS-000056,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.23,2.86184304,0.219,0.2409,4.15,26.0,4.0,EnergyPlus Completed Successfully,9129795,10,0,2,13.51,3,2.665,2069.55,415.39,4982.19,967.37,141.54,705.43,85.42,0.15,1961.02,108.54,115.386
57,LHS-000057,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.45,2.86184304,0.219,0.2409,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,8361838,12,0,2,2.09,3,2.665,2382.58,478.22,4982.19,1211.94,186.72,705.43,108.53,0.15,2273.91,108.67,132.839
58,LHS-000058,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.23,1.5,0.15,0.2,4.15,24.0,5.3,EnergyPlus Completed Successfully,7672191,0,0,1,31.03,3,2.665,2088.94,419.28,4982.19,915.27,187.53,705.43,110.57,0.15,1980.1,108.83,116.467
59,LHS-000059,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.56888738734588,0.37,1.5,0.15,0.2,3.65,24.0,6.0,EnergyPlus Completed Successfully,7663194,2,0,1,50.28,3,2.665,2202.13,442.0,4982.19,1012.6,210.87,705.43,103.09,0.15,2093.3,108.83,122.778
60,LHS-000060,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.37,1.5,0.15,0.2,4.15,26.0,5.3,EnergyPlus Completed Successfully,9154342,12,0,2,8.59,3,2.665,2140.77,429.69,4982.19,994.07,187.53,705.43,83.92,0.15,2032.24,108.53,119.358
61,LHS-000061,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.37,1.5,0.13,0.17,3.39928881549157,25.5,6.66362,EnergyPlus Completed Successfully,8337759,0,0,1,51.93,3,2.665,2302.05,462.06,4982.19,1112.18,234.08,705.43,80.42,0.15,2193.47,108.59,128.35
62,LHS-000062,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.13,0.17,3.39928881549157,26.0,5.3,EnergyPlus Completed Successfully,8922264,0,0,1,49.66,3,2.665,2257.07,453.03,4982.19,1122.56,188.4,705.43,70.85,0.15,2148.54,108.53,125.842
63,LHS-000063,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.45,1.5,0.17,0.24,3.65,25.0,4.6,EnergyPlus Completed Successfully,7914638,13,0,1,52.18,3,2.665,2164.05,434.36,4982.19,1023.6,162.74,705.43,102.36,0.15,2055.4,108.65,120.656
64,LHS-000064,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.3,1.5,0.13,0.17,4.15,24.0,6.0,EnergyPlus Completed Successfully,7672314,14,0,1,50.34,3,2.665,2089.63,419.42,4982.19,897.6,211.85,705.43,104.6,0.15,1980.8,108.83,116.506
65,LHS-000065,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.23,1.5,0.15,0.2,4.4,24.5,5.3,EnergyPlus Completed Successfully,7359964,0,0,1,35.52,3,2.665,2030.25,407.5,4982.19,860.35,187.53,705.43,106.92,0.15,1921.53,108.72,113.194
66,LHS-000066,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.37,2.86184304,0.219,0.2409,4.15,24.5,4.6,EnergyPlus Completed Successfully,7613392,17,0,1,53.98,3,2.665,2103.4,422.18,4982.19,951.68,162.62,705.43,113.66,0.15,1994.66,108.74,117.272
67,LHS-000067,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,1.5,0.15,0.2,3.39928881549157,24.0,4.6,EnergyPlus Completed Successfully,7716478,0,0,1,35.08,3,2.665,2241.69,449.94,4982.19,1095.87,163.32,705.43,106.96,0.15,2132.86,108.84,124.983
68,LHS-000068,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.17,0.24,4.15,26.0,6.66362,EnergyPlus Completed Successfully,9000323,0,0,2,7.18,3,2.665,2142.67,430.07,4982.19,961.34,232.16,705.43,73.87,0.15,2034.14,108.53,119.464
69,LHS-000069,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.3,1.5,0.15,0.2,4.4,25.5,6.66362,EnergyPlus Completed Successfully,8584005,11,0,2,0.94,3,2.665,2140.12,429.55,4982.19,936.63,232.99,705.43,95.12,0.15,2031.52,108.6,119.319
70,LHS-000070,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.3,1.5,0.13,0.17,3.65,24.0,5.3,EnergyPlus Completed Successfully,7675194,16,0,1,46.43,3,2.665,2164.34,434.42,4982.19,998.24,188.4,705.43,102.15,0.15,2055.51,108.83,120.672
71,LHS-000071,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.3,1.5,0.13,0.17,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,7840113,14,0,1,57.55,3,2.665,2257.07,453.03,4982.19,1093.75,188.4,705.43,99.54,0.15,2148.42,108.65,125.842
72,LHS-000072,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.45,2.86184304,0.219,0.2409,4.4,26.0,6.0,EnergyPlus Completed Successfully,9401135,0,0,1,54.77,3,2.665,2172.85,436.12,4982.19,994.85,209.96,705.43,92.76,0.15,2064.32,108.54,121.144
73,LHS-000073,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.45,1.6,0.19,0.27,3.65,25.0,6.66362,EnergyPlus Completed Successfully,8100737,0,0,1,47.06,3,2.665,2272.12,456.05,4982.19,1066.47,231.7,705.43,98.52,0.15,2163.46,108.65,126.681
74,LHS-000074,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.45,1.6,0.19,0.27,3.65,26.0,4.6,EnergyPlus Completed Successfully,8999753,11,0,2,2.48,3,2.665,2184.18,438.4,4982.19,1070.6,162.43,705.43,75.93,0.15,2075.65,108.53,121.778
75,LHS-000075,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.5,0.15,0.2,4.15,25.5,4.0,EnergyPlus Completed Successfully,8511123,0,0,1,56.94,3,2.665,2036.95,408.85,4982.19,922.83,142.14,705.43,96.7,0.15,1928.36,108.59,113.569
76,LHS-000076,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.45,1.5,0.17,0.24,4.15,24.0,6.0,EnergyPlus Completed Successfully,7714312,0,0,1,34.98,3,2.665,2096.77,420.85,4982.19,905.82,210.12,705.43,105.25,0.15,1987.94,108.84,116.903
77,LHS-000077,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,1.5,0.15,0.2,3.39928881549157,25.5,4.0,EnergyPlus Completed Successfully,8501528,0,0,1,52.89,3,2.665,2218.74,445.34,4982.19,1109.83,142.14,705.43,91.5,0.15,2110.15,108.59,123.706
78,LHS-000078,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.37,1.6,0.19,0.27,4.4,24.0,5.3,EnergyPlus Completed Successfully,7767112,13,0,1,48.13,3,2.665,2066.26,414.73,4982.19,888.88,186.5,705.43,115.31,0.15,1957.42,108.84,115.203
79,LHS-000079,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.23,1.5,0.15,0.2,4.4,26.0,5.3,EnergyPlus Completed Successfully,8975055,0,0,1,59.82,3,2.665,2002.39,401.91,4982.19,870.36,187.53,705.43,69.25,0.15,1893.86,108.53,111.642
80,LHS-000080,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.45,1.5,0.13,0.17,3.39928881549157,25.5,6.0,EnergyPlus Completed Successfully,8461054,0,0,1,41.4,3,2.665,2373.32,476.36,4982.19,1191.6,211.85,705.43,94.52,0.15,2264.73,108.6,132.322
81,LHS-000081,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.23,1.5,0.13,0.17,3.9,25.5,6.66362,EnergyPlus Completed Successfully,8384075,13,0,2,2.5,3,2.665,2189.24,439.41,4982.19,994.71,234.08,705.43,85.08,0.15,2080.65,108.6,122.058
82,LHS-000082,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.23,1.6,0.19,0.27,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,8036054,0,0,1,59.32,3,2.665,2300.07,461.66,4982.19,1135.98,186.5,705.43,102.2,0.15,2191.41,108.66,128.239
83,LHS-000083,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.56888738734588,0.23,1.6,0.19,0.27,3.9,25.5,6.66362,EnergyPlus Completed Successfully,8547757,13,0,2,4.92,3,2.665,2193.88,440.34,4982.19,1001.81,231.7,705.43,85.0,0.15,2085.28,108.6,122.317
84,LHS-000084,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.45,1.6,0.19,0.27,3.39928881549157,26.0,5.3,EnergyPlus Completed Successfully,9076342,12,0,2,7.25,3,2.665,2305.45,462.74,4982.19,1167.62,186.5,705.43,76.07,0.15,2196.92,108.54,128.539
85,LHS-000085,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.45,2.86184304,0.219,0.2409,4.4,24.5,4.0,EnergyPlus Completed Successfully,7587594,14,0,1,54.46,3,2.665,2017.12,404.87,4982.19,886.54,141.54,705.43,113.63,0.15,1908.39,108.74,112.464
86,LHS-000086,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.3,2.86184304,0.219,0.2409,4.4,25.0,6.0,EnergyPlus Completed Successfully,8163715,15,0,1,59.04,3,2.665,2097.48,421.0,4982.19,908.08,209.96,705.43,104.03,0.15,1988.81,108.67,116.944
87,LHS-000087,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.45,1.6,0.19,0.27,3.39928881549157,25.0,6.0,EnergyPlus Completed Successfully,8412957,16,0,1,58.56,3,2.665,2409.72,483.67,4982.19,1216.99,209.7,705.43,107.6,0.15,2301.05,108.67,134.353
88,LHS-000088,3_HCM_ACCESS-CM2_SSP245_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.23,1.5,0.15,0.2,3.65,24.0,6.66362,EnergyPlus Completed Successfully,7769631,12,0,1,51.71,3,2.665,2329.03,467.47,4982.19,1100.32,232.99,705.43,120.11,0.15,2220.2,108.83,129.853
